transaction_id,customer_id,transaction_date_id,transaction_type,channel,amount,balance_after,is_fraud,fraud_score,merchant_category,city
TXN000263,CUST0365,20231006,EMI Payment,ATM,33433.39,14079.98,0,0.2206,Education,Pune
TXN000264,CUST0478,20250512,Interest Credit,IMPS,7344.9,83437.2,0,0.1468,Travel,Philadelphia
TXN000265,CUST0696,20230421,Transfer,POS,22393.94,189.54,0,0.1707,Education,Los Angeles
TXN000266,CUST0833,20240129,Interest Credit,ATM,16284.87,69376.54,0,0.0776,Entertainment,Pune
TXN000267,CUST0497,20231113,Interest Credit,Branch,25845.4,13463.05,0,0.0955,Utilities,Los Angeles
TXN000268,CUST0306,20240124,Credit,Mobile,15906.91,25000.22,0,0.1831,Food,Hyderabad
TXN000269,CUST0488,20240725,Credit,Internet,14694.36,77686.05,0,0.1788,,Los Angeles
TXN000270,CUST0349,20230924,Online Payment,Internet,26351.44,74840.39,0,0.1455,,Philadelphia
TXN000271,CUST0756,20230505,Transfer,Mobile,49931.86,16416.81,0,0.049,Entertainment,San Antonio
TXN000272,CUST0994,20250219,Credit,NEFT,49416.87,21056.38,0,0.2555,Food,Mumbai
TXN000273,CUST0191,20231022,Debit,ATM,23745.59,91375.49,0,0.2595,Retail,Ahmedabad
TXN000274,CUST0456,20231101,Online Payment,ATM,45700.89,4929.69,0,0.065,Retail,Phoenix
TXN000275,CUST0877,20240315,Debit,POS,11818.04,66404.16,0,0.2774,,Delhi
TXN000276,CUST0961,20240411,Transfer,POS,10494.76,34147.11,0,0.2977,Healthcare,Los Angeles
TXN000277,CUST0991,20241017,Transfer,IMPS,23007.38,78557.79,0,0.1638,Utilities,Bangalore
TXN000278,CUST0967,20230820,Credit,IMPS,7964.27,76587.33,0,0.0843,Food,Delhi
TXN000279,CUST0745,20230304,Transfer,NEFT,27843.09,57842.36,0,0.1692,Food,Hyderabad
TXN000280,CUST0541,20230506,Interest Credit,Internet,45597.13,56136.18,0,0.1861,,Philadelphia
TXN000281,CUST0838,20250629,Debit,Mobile,35541.9,41173.83,0,0.234,Healthcare,Bangalore
TXN000282,CUST0206,20241104,EMI Payment,Branch,45912.63,18807.42,0,0.2946,Education,Chennai
TXN000283,CUST0201,20230712,EMI Payment,POS,14196.77,44481.16,0,0.0296,Retail,Mumbai
TXN000284,CUST0277,20230221,Interest Credit,Internet,41434.21,29104.06,0,0.283,Education,Delhi
TXN000285,CUST0794,20230720,Interest Credit,Mobile,41399.48,61290.87,0,0.0096,Food,Pune
TXN000286,CUST0698,20250128,ATM Withdrawal,Internet,48289.81,13377.74,0,0.1129,Healthcare,Chicago
TXN000287,CUST0004,20241104,Interest Credit,Internet,25793.39,30578.13,0,0.2295,,Kolkata
TXN000288,CUST0515,20230902,EMI Payment,Internet,41952.08,8356.08,0,0.1458,Travel,Ahmedabad
TXN000289,CUST0375,20240522,Online Payment,POS,30974.97,98466.9,0,0.1295,Retail,Chennai
TXN000290,CUST0151,20231107,Online Payment,NEFT,42572.39,17916.01,1,0.9508,Travel,Delhi
TXN000291,CUST0288,20231025,Transfer,ATM,32576.04,57054.0,0,0.0112,Food,New York
TXN000292,CUST0365,20230527,Online Payment,IMPS,40807.71,56547.47,0,0.027,,Pune
TXN000293,CUST0519,20240813,ATM Withdrawal,Mobile,17848.39,93122.28,0,0.2563,Retail,New York
TXN000294,CUST0054,20240117,Credit,ATM,13809.5,5909.54,0,0.14,Travel,Mumbai
TXN000295,CUST0228,20230410,Transfer,Mobile,19454.25,98291.54,0,0.1104,Retail,Bangalore
TXN000296,CUST0221,20240131,Interest Credit,Branch,43014.96,23915.51,0,0.1414,,Hyderabad
TXN000297,CUST0659,20230831,Interest Credit,IMPS,27439.04,79416.64,0,0.2915,Education,Los Angeles
TXN000298,CUST0822,20240110,Interest Credit,Internet,25150.97,10715.5,0,0.2583,Food,Kolkata
TXN000299,CUST0549,20230612,Debit,Internet,9608.1,33020.32,1,0.8424,Food,New York
TXN000300,CUST0096,20230523,Online Payment,Internet,29791.73,95503.03,0,0.2232,Food,New York
TXN000301,CUST0054,20230607,Debit,ATM,19038.68,78232.9,0,0.1089,Education,Mumbai
TXN000302,CUST0571,20250110,EMI Payment,Internet,46634.79,57575.87,0,0.2591,Entertainment,San Antonio
TXN000303,CUST0289,20250519,ATM Withdrawal,NEFT,44495.75,67240.29,0,0.2451,,Bangalore
TXN000304,CUST0386,20230816,ATM Withdrawal,Branch,40589.13,89937.77,0,0.0891,Retail,Delhi
TXN000305,CUST0212,20240130,Transfer,Branch,16922.96,15855.62,1,0.9776,Healthcare,New York
TXN000306,CUST0452,20230613,Transfer,ATM,49408.6,74535.6,0,0.1356,Travel,Mumbai
TXN000307,CUST0172,20240224,ATM Withdrawal,NEFT,45576.46,44021.53,0,0.1479,Retail,Pune
TXN000308,CUST0285,20250404,Interest Credit,Internet,17789.52,29424.54,0,0.0498,Travel,Los Angeles
TXN000309,CUST0709,20230214,Interest Credit,Internet,18007.48,36622.09,0,0.291,,Kolkata
TXN000310,CUST0546,20230223,Debit,NEFT,18778.31,92694.75,0,0.1852,Retail,Pune
TXN000311,CUST0712,20241024,Interest Credit,ATM,9460.32,91253.17,0,0.1535,Healthcare,Bangalore
TXN000312,CUST0071,20230422,Credit,Internet,21415.65,88798.47,0,0.2538,Entertainment,Houston
TXN000313,CUST0190,20230405,EMI Payment,Branch,4802.43,27995.92,0,0.2845,Travel,Los Angeles
TXN000314,CUST0262,20230105,Credit,IMPS,4678.48,63932.46,0,0.0783,Retail,Phoenix
TXN000315,CUST0721,20240621,Online Payment,Internet,20800.47,33840.25,0,0.2414,Entertainment,Ahmedabad
TXN000316,CUST0914,20231227,EMI Payment,Branch,49301.96,32068.66,0,0.0673,,Chennai
TXN000317,CUST0383,20250222,Online Payment,ATM,30650.34,25994.12,0,0.2284,Entertainment,Delhi
TXN000318,CUST0752,20231027,EMI Payment,NEFT,46099.56,76865.6,0,0.2951,Education,Ahmedabad
TXN000319,CUST0219,20240129,Interest Credit,Branch,26514.55,58519.2,0,0.1211,,New York
TXN000320,CUST0908,20241119,Credit,ATM,26404.71,52249.66,0,0.2669,Utilities,Phoenix
TXN000321,CUST0930,20250401,Debit,IMPS,24065.62,51158.33,0,0.0698,Entertainment,Chennai
TXN000322,CUST0543,20230106,ATM Withdrawal,IMPS,27171.25,92479.32,0,0.1567,Education,Los Angeles
TXN000323,CUST0383,20230421,Online Payment,IMPS,5384.94,15874.71,0,0.2038,Education,Delhi
TXN000324,CUST0423,20240508,EMI Payment,Internet,3560.68,46416.07,0,0.1851,Travel,Houston
TXN000325,CUST0222,20240325,Credit,NEFT,44988.25,79679.54,0,0.2172,Entertainment,Mumbai
TXN000326,CUST0890,20240919,Debit,POS,32035.08,84725.85,0,0.2405,Entertainment,San Antonio
TXN000327,CUST0464,20230226,Interest Credit,Internet,18318.16,37627.05,0,0.1688,Healthcare,Phoenix
TXN000328,CUST0701,20241008,Transfer,IMPS,1016.42,96513.7,0,0.1222,,Kolkata
TXN000329,CUST0162,20241228,EMI Payment,Internet,28223.83,42736.88,0,0.1973,Entertainment,Pune
TXN000330,CUST0544,20230115,Interest Credit,NEFT,19386.38,77202.01,0,0.0461,Education,New York
TXN000331,CUST0041,20230314,ATM Withdrawal,Mobile,48014.5,75042.09,0,0.0569,,Mumbai
TXN000332,CUST0029,20240925,Online Payment,POS,23000.65,5707.41,0,0.2501,,Philadelphia
TXN000333,CUST0488,20250329,ATM Withdrawal,ATM,34904.87,80196.04,0,0.1911,Travel,Los Angeles
TXN000334,CUST0459,20231220,ATM Withdrawal,Mobile,30484.78,4313.45,0,0.2779,Utilities,Delhi
TXN000335,CUST0653,20240915,Interest Credit,Mobile,45606.04,59440.39,0,0.0876,,Bangalore
TXN000336,CUST0057,20230306,Debit,IMPS,25686.56,39822.78,0,0.2027,Food,San Antonio
TXN000337,CUST0558,20230109,Credit,Internet,18902.6,81077.28,0,0.1016,Retail,Houston
TXN000338,CUST0007,20240526,Credit,IMPS,3127.38,14046.77,0,0.2758,Food,Bangalore
TXN000339,CUST0174,20241220,Interest Credit,POS,19794.33,4183.76,0,0.2936,Food,Mumbai
TXN000340,CUST0866,20250202,Interest Credit,POS,1797.57,90866.46,0,0.2743,Utilities,Ahmedabad
TXN000341,CUST0580,20230720,EMI Payment,ATM,39487.43,91589.36,0,0.0016,Utilities,Pune
TXN000342,CUST0631,20240614,Interest Credit,Mobile,45050.83,28161.25,0,0.2516,Education,Philadelphia
TXN000343,CUST0082,20230325,Interest Credit,Internet,39576.19,55864.28,1,0.7688,Travel,Kolkata
TXN000344,CUST0372,20230425,Transfer,POS,28375.32,93689.47,0,0.2736,Utilities,Bangalore
TXN000345,CUST0125,20240319,Credit,Mobile,22308.89,86763.09,0,0.2623,Travel,Los Angeles
TXN000346,CUST0833,20231201,Transfer,Branch,12666.75,32683.95,0,0.1785,Travel,Pune
TXN000347,CUST0724,20231010,Debit,POS,46178.29,66337.55,0,0.0251,Travel,Pune
TXN000348,CUST0938,20231130,Transfer,NEFT,41693.2,46660.52,0,0.0151,Entertainment,Ahmedabad
TXN000349,CUST0633,20250507,Credit,Internet,48545.35,96839.09,1,0.7512,Travel,New York
TXN000350,CUST0429,20230809,Transfer,ATM,12262.94,62935.7,0,0.0346,Education,Chicago
TXN000351,CUST0516,20240329,Credit,Internet,24891.89,238.09,0,0.2885,Retail,Philadelphia
TXN000352,CUST0411,20230403,Online Payment,Internet,34513.36,10586.67,0,0.0391,Utilities,Hyderabad
TXN000353,CUST0461,20240311,Interest Credit,POS,41586.79,88441.65,0,0.084,Travel,New York
TXN000354,CUST0523,20250202,Credit,Mobile,24464.92,4389.7,0,0.0586,Education,Philadelphia
TXN000355,CUST0627,20240318,EMI Payment,ATM,11527.26,86696.34,0,0.116,Utilities,Los Angeles
TXN000356,CUST0179,20240804,EMI Payment,POS,18923.32,84899.85,0,0.2376,Education,Pune
TXN000357,CUST0865,20240916,EMI Payment,ATM,29914.92,12300.88,0,0.2376,Utilities,Philadelphia
TXN000358,CUST0305,20250421,Transfer,Branch,49884.2,63795.01,0,0.2962,Education,Phoenix
TXN000359,CUST0751,20231108,Transfer,Mobile,45465.24,24511.74,0,0.2151,,Delhi
TXN000360,CUST0114,20231219,Debit,Internet,9884.06,63561.22,0,0.2239,Travel,Mumbai
TXN000361,CUST0534,20250519,Debit,Internet,23218.43,80582.37,0,0.2349,Utilities,Chicago
TXN000362,CUST0437,20231125,EMI Payment,ATM,12860.36,86124.38,0,0.0869,Education,New York
TXN000363,CUST0439,20241206,EMI Payment,NEFT,15274.64,3006.83,0,0.0176,Retail,Houston
TXN000364,CUST0160,20241020,Transfer,IMPS,5015.26,85114.97,0,0.1247,Education,Pune
TXN000365,CUST0368,20230726,Online Payment,Internet,27710.86,98022.01,0,0.2936,Education,Los Angeles
TXN000366,CUST0809,20231207,Debit,IMPS,36164.97,16191.14,0,0.1252,Travel,Kolkata
TXN000367,CUST0793,20250218,EMI Payment,IMPS,26197.54,48427.56,0,0.2448,Entertainment,Bangalore
TXN000368,CUST0311,20240911,Debit,Internet,45082.5,84127.56,0,0.292,Retail,Ahmedabad
TXN000369,CUST0116,20230726,EMI Payment,IMPS,11645.69,61149.0,0,0.119,Entertainment,Chicago
TXN000370,CUST0689,20240412,Credit,Mobile,24096.24,11519.99,0,0.0932,Food,Philadelphia
TXN000371,CUST0365,20250205,Credit,Internet,38603.97,6913.36,0,0.2513,Healthcare,Pune
TXN000372,CUST0625,20231007,Credit,NEFT,8031.3,91945.38,0,0.1636,Entertainment,Philadelphia
TXN000373,CUST0040,20240813,ATM Withdrawal,NEFT,38791.35,36429.02,0,0.18,Entertainment,Pune
TXN000374,CUST0909,20240325,Online Payment,Mobile,41015.43,87175.33,0,0.2279,Entertainment,Phoenix
TXN000375,CUST0066,20230209,Online Payment,Mobile,32780.28,64446.26,0,0.0277,Education,Los Angeles
TXN000376,CUST0302,20230815,Debit,IMPS,766.37,1413.87,0,0.0676,Utilities,Mumbai
TXN000377,CUST0344,20240211,Debit,Internet,28297.34,55360.89,0,0.1239,Travel,Delhi
TXN000378,CUST0392,20250603,Debit,ATM,9891.58,73658.88,0,0.243,Food,Philadelphia
TXN000379,CUST0090,20231113,EMI Payment,IMPS,12331.74,59672.64,0,0.1019,,Delhi
TXN000380,CUST0081,20231010,Interest Credit,NEFT,5447.83,89517.06,1,0.7558,Travel,Ahmedabad
TXN000381,CUST0607,20230815,ATM Withdrawal,NEFT,1546.57,38146.4,0,0.2402,Food,San Antonio
TXN000382,CUST0289,20230723,Debit,IMPS,25315.54,74598.06,0,0.2183,Utilities,Bangalore
TXN000383,CUST0510,20231104,Debit,IMPS,35436.8,31297.68,0,0.2179,Education,San Antonio
TXN000384,CUST0894,20230222,Transfer,POS,17794.64,79049.31,0,0.0779,Education,Chicago
TXN000385,CUST0501,20250617,Interest Credit,IMPS,16809.08,82359.58,0,0.1768,Education,Ahmedabad
TXN000386,CUST0342,20250416,Online Payment,Internet,30360.02,18713.56,0,0.1769,Education,Mumbai
TXN000387,CUST0349,20231220,Credit,Internet,34599.8,12211.92,0,0.2813,Retail,Philadelphia
TXN000388,CUST0116,20231104,Online Payment,IMPS,31812.54,83682.76,0,0.0329,,Chicago
TXN000389,CUST0540,20231126,Transfer,NEFT,40012.48,3134.66,0,0.2217,Entertainment,New York
TXN000390,CUST0451,20241221,ATM Withdrawal,NEFT,31001.08,43111.64,0,0.0384,Travel,Chennai
TXN000391,CUST0870,20250314,Online Payment,NEFT,10755.51,83503.99,0,0.0724,Retail,Ahmedabad
TXN000392,CUST0764,20241118,Debit,Internet,31445.47,59484.63,0,0.2215,Travel,Pune
TXN000393,CUST0888,20241016,EMI Payment,ATM,18467.93,66819.31,0,0.2528,Healthcare,Hyderabad
TXN000394,CUST0109,20230629,Debit,IMPS,40858.81,48949.65,0,0.1593,Retail,Hyderabad
TXN000395,CUST0126,20230815,EMI Payment,Branch,49990.66,12192.17,0,0.0188,Healthcare,Delhi
TXN000396,CUST0684,20230731,Debit,IMPS,18248.32,56311.14,0,0.2675,Travel,Houston
TXN000397,CUST0128,20231211,ATM Withdrawal,POS,4336.31,49547.2,0,0.0934,,Delhi
TXN000398,CUST0072,20240413,Debit,POS,46591.16,21575.14,0,0.2052,Food,Hyderabad
TXN000399,CUST0935,20230227,Interest Credit,IMPS,45699.98,77611.4,0,0.1616,Travel,Phoenix
TXN000400,CUST0339,20240319,ATM Withdrawal,Branch,7960.87,19910.72,0,0.1274,Healthcare,Bangalore
TXN000401,CUST0877,20230508,Interest Credit,POS,21528.75,14119.96,0,0.1932,Utilities,Delhi
TXN000402,CUST0677,20240630,EMI Payment,NEFT,33064.05,69464.31,0,0.088,,Los Angeles
TXN000403,CUST0339,20230416,ATM Withdrawal,Mobile,15731.41,69300.01,0,0.2371,,Bangalore
TXN000404,CUST0882,20250205,Credit,POS,47242.86,10384.16,0,0.1127,Travel,Philadelphia
TXN000405,CUST0751,20240713,Interest Credit,POS,15693.32,86121.57,0,0.1554,Education,Delhi
TXN000406,CUST0081,20240306,Online Payment,Mobile,14288.87,8715.09,0,0.0298,Utilities,Ahmedabad
TXN000407,CUST0775,20241014,Transfer,ATM,35378.53,74851.78,0,0.0085,Travel,San Antonio
TXN000408,CUST0102,20240614,EMI Payment,NEFT,2073.98,24552.86,0,0.2355,Utilities,Ahmedabad
TXN000409,CUST0256,20230623,Transfer,IMPS,11552.47,17171.96,0,0.165,Food,Kolkata
TXN000410,CUST0438,20250418,Credit,IMPS,17711.69,44021.51,0,0.2685,Healthcare,Pune
TXN000411,CUST0819,20240927,ATM Withdrawal,POS,25782.87,28913.01,0,0.201,Entertainment,Ahmedabad
TXN000412,CUST0977,20231005,Interest Credit,NEFT,15402.96,29225.11,0,0.0012,Entertainment,Bangalore
TXN000413,CUST0835,20241122,ATM Withdrawal,Branch,38167.69,12110.59,0,0.1407,Education,Phoenix
TXN000414,CUST0921,20240306,EMI Payment,Mobile,41093.25,50142.63,0,0.1039,Food,New York
TXN000415,CUST0412,20230908,Debit,IMPS,10039.99,95159.9,0,0.0665,Healthcare,Bangalore
TXN000416,CUST0723,20240319,Transfer,NEFT,9850.68,50564.68,0,0.106,Utilities,Ahmedabad
TXN000417,CUST0414,20250614,Credit,Branch,2798.17,2322.82,0,0.2719,Utilities,Chennai
TXN000418,CUST0438,20240312,ATM Withdrawal,Mobile,2240.1,51560.6,0,0.2021,Entertainment,Pune
TXN000419,CUST0729,20230601,Credit,Branch,21332.6,34614.15,0,0.1849,Healthcare,Chicago
TXN000420,CUST0140,20240130,Transfer,NEFT,38164.56,70913.85,0,0.2597,Food,Chicago
TXN000421,CUST0185,20241119,EMI Payment,POS,13608.39,43595.16,0,0.078,Education,Delhi
TXN000422,CUST0528,20250514,Online Payment,Mobile,10525.4,534.57,0,0.1163,Food,Chicago
TXN000423,CUST0566,20241106,Credit,ATM,34323.06,63217.92,0,0.1465,Food,Houston
TXN000424,CUST0607,20230809,Online Payment,Mobile,35549.11,56638.5,0,0.0435,Healthcare,San Antonio
TXN000425,CUST0573,20250511,Online Payment,Internet,42801.5,9632.4,0,0.2626,Entertainment,Phoenix
TXN000426,CUST0003,20230410,Credit,ATM,42384.66,74446.75,0,0.1086,Food,Phoenix
TXN000427,CUST0524,20230202,ATM Withdrawal,Branch,48261.12,74940.0,0,0.2051,Travel,Ahmedabad
TXN000428,CUST0422,20230515,Interest Credit,POS,15317.59,61467.3,0,0.0386,Travel,Philadelphia
TXN000429,CUST0523,20230420,Interest Credit,IMPS,45349.88,74946.46,0,0.1309,,Philadelphia
TXN000430,CUST0971,20240515,Debit,IMPS,10053.78,46089.03,0,0.1843,Education,Chennai
TXN000431,CUST0584,20230909,Transfer,NEFT,5794.89,48891.01,0,0.2914,Utilities,Chennai
TXN000432,CUST0820,20230706,Transfer,ATM,39173.13,42307.33,0,0.0741,Entertainment,Bangalore
TXN000433,CUST0065,20230406,Debit,ATM,43069.72,62604.17,0,0.226,Entertainment,Phoenix
TXN000434,CUST0113,20240128,Credit,IMPS,10732.76,32971.6,0,0.1406,Healthcare,Chennai
TXN000435,CUST0424,20230626,Interest Credit,Branch,26754.87,12148.38,0,0.2835,Entertainment,Bangalore
TXN000436,CUST0025,20230712,ATM Withdrawal,POS,10092.26,41581.8,0,0.142,,Mumbai
TXN000437,CUST0334,20240401,EMI Payment,Branch,15083.11,70886.02,0,0.21,Travel,Phoenix
TXN000438,CUST0118,20240611,Interest Credit,POS,42368.76,65952.39,1,0.7653,Food,New York
TXN000439,CUST0777,20230511,Transfer,ATM,44715.44,27949.54,0,0.2818,Retail,Pune
TXN000440,CUST0922,20250308,Debit,Internet,17574.55,31034.24,0,0.1021,Utilities,Hyderabad
TXN000441,CUST0383,20230225,EMI Payment,POS,27277.63,56265.69,0,0.208,Utilities,Delhi
TXN000442,CUST0707,20250201,ATM Withdrawal,ATM,10964.95,7821.26,0,0.0879,Education,Hyderabad
TXN000443,CUST0089,20230619,Debit,NEFT,16979.79,92214.19,0,0.1556,Healthcare,Ahmedabad
TXN000444,CUST0270,20250603,Credit,IMPS,41563.1,89727.37,0,0.233,,Hyderabad
TXN000445,CUST0432,20250509,ATM Withdrawal,IMPS,19128.34,4262.58,0,0.2848,Utilities,Mumbai
TXN000446,CUST0838,20240525,Interest Credit,Internet,31592.34,97896.04,0,0.1821,,Bangalore
TXN000447,CUST0876,20241127,Transfer,IMPS,24354.78,73536.03,0,0.0285,Education,Philadelphia
TXN000448,CUST0208,20240822,Credit,POS,23461.32,18601.01,0,0.2286,Retail,Mumbai
TXN000449,CUST0924,20230113,Transfer,Branch,10899.61,73706.13,0,0.2207,Travel,Pune
TXN000450,CUST0489,20250123,ATM Withdrawal,Internet,34212.0,81553.54,0,0.219,Retail,Chicago
TXN000451,CUST0217,20230323,ATM Withdrawal,ATM,33218.95,70232.38,0,0.0844,Food,Bangalore
TXN000452,CUST0863,20240528,ATM Withdrawal,NEFT,46605.44,90596.24,0,0.1525,,New York
TXN000453,CUST0539,20240716,Transfer,NEFT,25604.47,72532.48,0,0.1502,Entertainment,Houston
TXN000454,CUST0477,20241218,Credit,Mobile,29052.93,45810.41,0,0.2621,Education,San Antonio
TXN000455,CUST0427,20230310,Online Payment,NEFT,32368.84,90789.56,0,0.1127,Travel,Pune
TXN000456,CUST0820,20230819,Online Payment,POS,31934.47,86030.34,0,0.0289,Healthcare,Bangalore
TXN000457,CUST0972,20230517,EMI Payment,POS,38098.63,85664.3,0,0.1193,Education,Bangalore
TXN000458,CUST0150,20230119,Debit,Branch,1053.55,6047.05,0,0.2818,Healthcare,Hyderabad
TXN000459,CUST0051,20250618,Debit,IMPS,15849.5,16839.97,0,0.029,,Delhi
TXN000460,CUST0417,20240118,Interest Credit,IMPS,42196.87,56285.18,0,0.1012,Entertainment,Chennai
TXN000461,CUST0488,20240323,EMI Payment,ATM,2661.69,86288.17,1,0.9259,Food,Los Angeles
TXN000462,CUST0032,20240706,EMI Payment,NEFT,13530.98,59058.78,0,0.0494,Retail,Mumbai
TXN000463,CUST0309,20250302,Online Payment,ATM,15873.79,6985.98,0,0.1628,,Philadelphia
TXN000464,CUST0422,20240517,Credit,Internet,18843.73,33527.15,0,0.282,Entertainment,Philadelphia
TXN000465,CUST0414,20250207,Transfer,Mobile,3421.58,34444.82,0,0.2961,Healthcare,Chennai
TXN000466,CUST0957,20241112,EMI Payment,POS,45807.45,82310.67,0,0.2638,Entertainment,Ahmedabad
TXN000467,CUST0251,20230309,Credit,POS,8920.83,92262.32,0,0.2298,Education,Philadelphia
TXN000468,CUST0049,20250308,Debit,ATM,1486.56,3201.24,0,0.2931,Utilities,Chicago
TXN000469,CUST0734,20230915,Debit,Internet,9174.38,7762.42,0,0.2169,Education,Pune
TXN000470,CUST0837,20241010,Credit,Mobile,7463.69,80187.76,0,0.1879,,Ahmedabad
TXN000471,CUST0893,20250426,Interest Credit,ATM,19682.49,60554.3,0,0.1441,Education,Hyderabad
TXN000472,CUST0746,20230525,EMI Payment,IMPS,48091.39,10361.67,0,0.0296,Travel,Pune
TXN000473,CUST0508,20231001,Debit,Mobile,27103.68,90291.88,0,0.1022,Entertainment,Pune
TXN000474,CUST0021,20250119,EMI Payment,Internet,46659.33,14377.13,0,0.0708,Retail,Delhi
TXN000475,CUST0679,20250606,Transfer,POS,36331.1,90033.47,0,0.2449,Entertainment,Bangalore
TXN000476,CUST0095,20240916,Debit,ATM,19825.78,5151.49,0,0.0829,Utilities,Kolkata
TXN000477,CUST0325,20241207,EMI Payment,Internet,26569.11,83589.24,0,0.1522,Healthcare,New York
TXN000478,CUST0453,20240607,Interest Credit,ATM,18608.05,12297.82,0,0.029,Food,Phoenix
TXN000479,CUST0590,20240827,Debit,POS,28541.08,78773.14,0,0.1967,,Chennai
TXN000480,CUST0389,20250108,Credit,ATM,37146.45,63693.37,0,0.2256,Retail,San Antonio
TXN000481,CUST0131,20230625,Online Payment,NEFT,32337.7,27664.81,0,0.2325,Entertainment,New York
TXN000482,CUST0188,20240329,Interest Credit,NEFT,25293.54,96935.33,0,0.0588,Healthcare,New York
TXN000483,CUST0621,20240712,EMI Payment,IMPS,24853.96,96705.08,0,0.126,Utilities,Phoenix
TXN000484,CUST0920,20231215,Transfer,IMPS,41676.39,85534.8,0,0.0263,Utilities,Phoenix
TXN000485,CUST0556,20241023,Interest Credit,ATM,36631.87,69695.46,0,0.1953,Healthcare,Chennai
TXN000486,CUST0716,20230702,EMI Payment,POS,395.37,85897.76,0,0.0501,Utilities,Chicago
TXN000487,CUST0514,20240427,EMI Payment,NEFT,1291.43,79253.59,0,0.1101,Entertainment,Pune
TXN000488,CUST0805,20250529,ATM Withdrawal,Branch,14354.47,21436.37,0,0.2691,Travel,San Antonio
TXN000489,CUST0267,20250204,Transfer,Mobile,47666.32,22249.97,0,0.2733,Travel,Houston
TXN000490,CUST0178,20231221,Transfer,Internet,48923.44,42156.29,0,0.0228,Education,Kolkata
TXN000491,CUST0771,20230902,Transfer,Branch,34613.8,83830.08,0,0.0009,Entertainment,Chicago
TXN000492,CUST0379,20250126,ATM Withdrawal,POS,32346.91,15069.19,0,0.0859,Utilities,Pune
TXN000493,CUST0433,20230701,EMI Payment,Mobile,7282.98,20143.48,0,0.1315,Travel,Pune
TXN000494,CUST0825,20241127,Credit,Mobile,48339.42,14448.8,0,0.0211,Entertainment,Kolkata
TXN000495,CUST0539,20250302,Online Payment,Mobile,42274.38,62896.13,0,0.1286,Healthcare,Houston
TXN000496,CUST0613,20240909,Online Payment,IMPS,41898.64,75683.34,0,0.0734,Healthcare,San Antonio
TXN000497,CUST0774,20250325,Debit,Internet,30644.45,52698.23,0,0.0587,Utilities,Pune
TXN000498,CUST0568,20240608,EMI Payment,IMPS,10520.45,52932.08,0,0.1566,Entertainment,Kolkata
TXN000499,CUST0526,20230506,Debit,POS,47980.0,10249.63,0,0.216,Utilities,Philadelphia
TXN000500,CUST0357,20230704,Debit,IMPS,37141.47,63497.99,0,0.1473,Healthcare,Chicago
TXN000501,CUST0492,20240710,Debit,Mobile,48746.17,57976.43,0,0.108,Retail,Los Angeles
TXN000502,CUST0386,20240612,Online Payment,Internet,12790.02,92916.47,0,0.2001,Travel,Delhi
