loan_id,customer_id,product_id,disbursal_date_id,disbursal_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,paid_instalments,days_past_due,loan_status,pd,lgd,ead,ecl,collateral_value
LOAN00185,CUST0617,PROD02,20210821,305031.3,11.57,36,10068.87,233062.28,7,0,Closed,0.0206,0.5821,233062.28,2794.71,372180.05
LOAN00186,CUST0920,PROD02,20220627,471006.36,14.13,60,10991.26,323224.32,18,0,Closed,0.0319,0.5166,323224.32,5326.59,73744.17
LOAN00187,CUST0355,PROD04,20231215,245672.81,8.17,360,1831.86,193195.73,70,0,Active,0.0553,0.3491,193195.73,3729.69,267136.29
LOAN00188,CUST0807,PROD02,20200314,350679.26,13.02,48,9411.33,137832.86,29,0,Closed,0.027,0.5353,137832.86,1992.11,158022.83
LOAN00189,CUST0989,PROD01,20200502,428014.25,10.76,60,9254.92,412217.24,1,0,Active,0.0206,0.3738,412217.24,3174.19,276765.76
LOAN00190,CUST0054,PROD03,20200305,382683.17,15.47,240,5172.53,12007.46,232,90,NPA,0.5923,0.663,12007.46,4715.27,465099.93
LOAN00191,CUST0606,PROD02,20240330,173767.47,14.55,12,15647.08,85134.01,6,60,Defaulted,0.4262,0.601,85134.01,21806.75,210448.92
LOAN00192,CUST0567,PROD04,20240117,429964.48,15.47,60,10335.21,202949.2,29,30,Active,0.2436,0.404,202949.2,19973.12,619345.57
LOAN00193,CUST0479,PROD02,20200927,143946.56,13.3,12,12877.18,82800.99,4,0,Active,0.0338,0.4578,82800.99,1281.23,132908.86
LOAN00194,CUST0371,PROD03,20230912,392301.01,14.39,60,9207.67,122533.38,38,0,Active,0.0836,0.639,122533.38,6545.78,261159.89
LOAN00195,CUST0018,PROD04,20200119,23316.86,10.55,180,258.47,2150.73,163,0,Active,0.0939,0.4106,2150.73,82.92,21346.42
LOAN00196,CUST0322,PROD01,20220621,132713.44,14.19,36,4548.09,72281.51,16,0,Active,0.0147,0.5472,72281.51,581.42,9869.83
LOAN00197,CUST0118,PROD01,20210112,430982.29,12.43,240,4875.31,385356.65,10,0,Closed,0.0992,0.6901,385356.65,26380.71,10419.97
LOAN00198,CUST0866,PROD03,20230111,302286.53,10.47,12,26641.91,256602.16,1,0,Active,0.0204,0.5281,256602.16,2764.44,375955.81
LOAN00199,CUST0698,PROD04,20200526,438547.3,8.72,120,5489.09,271689.39,41,0,Closed,0.0897,0.4499,271689.39,10964.31,619982.79
LOAN00200,CUST0302,PROD05,20200304,187309.45,9.97,36,6041.31,138625.04,9,0,Active,0.0808,0.5043,138625.04,5648.62,219397.55
LOAN00201,CUST0521,PROD05,20231230,470270.22,10.72,84,7983.1,47860.63,74,30,Active,0.2048,0.6991,47860.63,6852.48,55335.5
LOAN00202,CUST0080,PROD02,20230303,498917.42,12.86,240,5795.51,100560.42,187,30,Active,0.2514,0.5111,100560.42,12921.06,38490.11
LOAN00203,CUST0484,PROD05,20221201,161884.98,9.16,180,1657.39,26531.76,147,0,Active,0.0768,0.4448,26531.76,906.34,110685.9
LOAN00204,CUST0767,PROD01,20231120,225278.71,15.64,48,6343.0,93369.61,26,0,Active,0.0915,0.5613,93369.61,4795.37,204514.29
LOAN00205,CUST0460,PROD04,20210415,414771.45,15.89,360,5540.89,86840.51,275,120,NPA,0.7341,0.5664,86840.51,36107.78,376744.58
LOAN00206,CUST0815,PROD03,20211130,63392.19,10.97,84,1084.43,15055.45,64,0,Active,0.0773,0.6599,15055.45,767.98,83335.91
LOAN00207,CUST0016,PROD02,20200904,135371.18,12.21,120,1958.65,1038.39,119,0,Closed,0.0834,0.3096,1038.39,26.81,33897.41
LOAN00208,CUST0075,PROD02,20221120,459718.39,15.19,240,6118.16,249718.44,90,30,Active,0.1908,0.4174,249718.44,19887.56,232255.45
LOAN00209,CUST0845,PROD03,20230426,310231.65,15.95,360,4159.36,250062.39,23,120,NPA,0.7617,0.6643,250062.39,126530.9,293556.08
LOAN00210,CUST0759,PROD04,20210815,351556.28,13.73,180,4618.22,57857.45,150,120,NPA,0.675,0.6582,57857.45,25705.2,313001.08
LOAN00211,CUST0379,PROD04,20220215,222100.59,11.82,84,3899.33,21223.97,75,60,Defaulted,0.3566,0.4973,21223.97,3763.8,16087.17
LOAN00212,CUST0531,PROD05,20230402,422812.39,11.13,240,4401.69,252634.64,82,60,Defaulted,0.4287,0.3168,252634.64,34310.86,599369.96
LOAN00213,CUST0904,PROD02,20220531,142736.83,14.98,240,1877.43,82303.96,80,0,Active,0.0274,0.4756,82303.96,1072.54,189557.9
LOAN00214,CUST0296,PROD03,20230526,462635.35,13.16,24,22029.31,333250.28,4,0,Active,0.0169,0.5394,333250.28,3037.86,27581.19
LOAN00215,CUST0913,PROD05,20230106,8299.23,14.58,48,229.21,7357.83,1,0,Closed,0.0427,0.4779,7357.83,150.15,1570.78
LOAN00216,CUST0465,PROD03,20200812,224980.51,11.17,24,10503.62,129443.22,8,0,Active,0.0669,0.6874,129443.22,5952.71,271205.37
LOAN00217,CUST0763,PROD02,20240129,166922.28,11.81,24,7842.81,102158.62,8,30,Active,0.2339,0.3296,102158.62,7875.76,172248.16
LOAN00218,CUST0914,PROD01,20220606,466522.16,14.25,24,22454.21,239089.44,10,0,Closed,0.0626,0.6797,239089.44,10173.07,438963.56
LOAN00219,CUST0252,PROD02,20230415,436696.84,9.37,120,5619.71,307617.72,25,0,Closed,0.0734,0.413,307617.72,9325.19,130074.28
LOAN00220,CUST0897,PROD01,20221123,6582.87,8.07,48,160.92,1678.89,35,30,Active,0.1705,0.5752,1678.89,164.65,6056.68
LOAN00221,CUST0647,PROD05,20210425,244695.37,13.08,84,4462.14,174440.68,23,90,NPA,0.5875,0.5672,174440.68,58128.87,179932.57
LOAN00222,CUST0646,PROD04,20230509,273989.59,10.01,84,4549.97,158339.52,28,90,NPA,0.5755,0.4149,158339.52,37807.51,398392.7
LOAN00223,CUST0334,PROD02,20230918,62330.49,11.45,120,874.56,39438.24,40,0,Active,0.0128,0.6529,39438.24,329.59,78547.71
LOAN00224,CUST0885,PROD04,20230515,345174.86,7.75,120,4142.47,229100.0,34,90,NPA,0.5783,0.3243,229100.0,42966.03,399608.24
LOAN00225,CUST0268,PROD03,20220422,405470.12,11.11,120,5610.63,290101.75,33,0,Closed,0.034,0.6274,290101.75,6188.33,187637.78
LOAN00226,CUST0420,PROD02,20230318,270326.48,14.13,36,9256.2,216060.45,7,30,Active,0.1996,0.542,216060.45,23374.11,8077.32
LOAN00227,CUST0740,PROD01,20240701,49675.09,13.49,120,756.13,1495.06,116,60,Defaulted,0.3397,0.3197,1495.06,162.37,15682.18
LOAN00228,CUST0549,PROD02,20201117,200785.51,13.6,240,2438.69,134737.12,74,120,NPA,0.6998,0.3862,134737.12,36414.43,220864.37
LOAN00229,CUST0963,PROD01,20200314,378785.3,11.98,12,33651.07,114859.14,8,0,Active,0.0301,0.392,114859.14,1355.25,438867.26
LOAN00230,CUST0254,PROD01,20210711,407432.94,10.71,24,18934.76,177167.93,12,30,Active,0.1937,0.334,177167.93,11462.02,45157.98
LOAN00231,CUST0740,PROD04,20200211,372612.73,12.1,12,33123.62,268384.72,2,0,Active,0.0831,0.6437,268384.72,14356.29,438623.92
LOAN00232,CUST0436,PROD05,20240302,154566.22,11.4,12,13689.67,126049.34,1,30,Active,0.2138,0.4165,126049.34,11224.4,21576.45
LOAN00233,CUST0991,PROD04,20230222,244258.01,15.22,60,5839.13,98011.44,34,0,Closed,0.0728,0.6806,98011.44,4856.24,279443.52
LOAN00234,CUST0732,PROD01,20220715,291050.35,7.71,48,7065.84,189062.27,14,0,Active,0.0311,0.3575,189062.27,2102.04,275004.96
LOAN00235,CUST0086,PROD01,20230222,107802.5,15.51,36,3763.99,54243.37,15,0,Closed,0.0523,0.6359,54243.37,1804.0,122988.9
LOAN00236,CUST0061,PROD04,20210531,159170.2,10.37,120,2136.19,114606.69,19,30,Active,0.2265,0.6486,114606.69,16836.63,64021.02
LOAN00237,CUST0215,PROD05,20240615,275066.42,10.16,180,2982.86,18941.46,166,0,Active,0.0555,0.5959,18941.46,626.44,302464.13
LOAN00238,CUST0944,PROD01,20220521,190964.59,13.93,24,9162.45,140293.94,5,0,Active,0.087,0.3455,140293.94,4217.03,253649.53
LOAN00239,CUST0508,PROD02,20230706,246160.72,13.87,240,3037.85,93615.14,140,0,Active,0.0996,0.588,93615.14,5482.55,325015.67
LOAN00240,CUST0278,PROD05,20211022,445324.82,12.29,360,4680.32,297450.79,84,0,Active,0.0614,0.5858,297450.79,10698.75,346939.06
LOAN00241,CUST0258,PROD04,20220805,468420.24,15.38,48,13126.89,19506.35,46,120,NPA,0.6831,0.586,19506.35,7808.33,332955.74
LOAN00242,CUST0326,PROD04,20210102,237894.25,15.94,36,8356.61,213337.87,0,0,Active,0.0538,0.4324,213337.87,4962.9,21805.79
LOAN00243,CUST0480,PROD05,20201116,178474.13,12.25,24,8422.25,113997.68,7,0,Active,0.0284,0.6646,113997.68,2151.67,114089.32
LOAN00244,CUST0747,PROD03,20220122,384659.48,15.44,360,4999.42,72630.27,287,30,Active,0.1744,0.361,72630.27,4572.69,421581.83
LOAN00245,CUST0287,PROD02,20210622,55649.45,14.27,360,671.29,8780.78,300,0,Active,0.0853,0.5419,8780.78,405.88,80691.05
LOAN00246,CUST0755,PROD05,20231001,108606.82,7.52,180,1008.03,72888.41,59,0,Closed,0.0146,0.3659,72888.41,389.38,142483.58
LOAN00247,CUST0332,PROD01,20200416,258294.11,11.24,36,8485.6,38703.8,30,0,Active,0.056,0.4509,38703.8,977.29,149370.14
LOAN00248,CUST0486,PROD03,20210930,161901.1,8.16,240,1370.37,56641.28,154,180,NPA,0.95,0.6334,56641.28,34082.76,172751.96
LOAN00249,CUST0861,PROD04,20230221,247596.28,14.21,180,3332.35,5970.07,175,90,NPA,0.5652,0.3712,5970.07,1252.53,321678.98
LOAN00250,CUST0876,PROD04,20240427,365603.29,9.32,84,5941.77,55531.55,71,120,NPA,0.6858,0.4497,55531.55,17126.17,511767.34
LOAN00251,CUST0011,PROD02,20220624,265371.28,7.55,84,4076.89,127842.77,39,120,NPA,0.7582,0.5011,127842.77,48571.82,5172.55
LOAN00252,CUST0280,PROD01,20230818,322628.66,10.89,60,6997.04,82217.8,44,0,Active,0.0572,0.3122,82217.8,1468.23,347485.35
LOAN00253,CUST0483,PROD05,20230718,247698.74,11.52,180,2896.74,19869.32,165,60,Defaulted,0.3372,0.3115,19869.32,2087.03,332262.52
LOAN00254,CUST0157,PROD02,20241118,45998.19,14.59,36,1585.32,31807.5,7,30,Active,0.1729,0.339,31807.5,1864.34,37540.28
LOAN00255,CUST0874,PROD02,20230903,370039.55,10.33,360,3337.96,16071.8,344,0,Closed,0.0906,0.5347,16071.8,778.58,524143.06
LOAN00256,CUST0529,PROD01,20230922,211107.47,13.18,120,3174.51,170910.82,7,60,Defaulted,0.3835,0.5916,170910.82,38776.01,26589.63
LOAN00257,CUST0455,PROD01,20210718,103348.28,11.8,360,1047.17,73813.7,88,90,NPA,0.5941,0.4245,73813.7,18615.48,86899.27
LOAN00258,CUST0121,PROD03,20220812,418872.29,8.23,360,3140.96,123540.08,237,120,NPA,0.6849,0.3346,123540.08,28311.38,199488.74
LOAN00259,CUST0642,PROD01,20240419,395424.66,9.35,36,12638.91,131233.54,23,90,NPA,0.5943,0.4231,131233.54,32998.45,403861.4
LOAN00260,CUST0966,PROD02,20240310,158691.1,10.72,36,5174.33,69562.29,18,0,Active,0.0226,0.3753,69562.29,590.01,210321.7
LOAN00261,CUST0182,PROD03,20210615,135949.85,11.66,180,1602.01,21861.75,148,60,Defaulted,0.3856,0.6318,21861.75,5326.01,140104.45
LOAN00262,CUST0175,PROD01,20240905,195911.94,12.07,360,2025.74,137553.6,107,0,Active,0.0682,0.4155,137553.6,3897.87,100556.06
LOAN00263,CUST0992,PROD05,20230203,49924.96,14.07,60,1163.48,32318.49,16,0,Closed,0.0517,0.5524,32318.49,922.99,35587.25
LOAN00264,CUST0479,PROD05,20211023,284065.87,13.1,84,5183.17,243040.21,4,0,Active,0.0901,0.3635,243040.21,7959.89,202608.24
LOAN00265,CUST0345,PROD01,20210118,156606.44,11.47,84,2720.34,109496.26,23,0,Active,0.0594,0.5778,109496.26,3758.06,171708.36
LOAN00266,CUST0485,PROD02,20210601,302466.25,11.6,84,5274.87,106352.38,51,180,NPA,0.95,0.6053,106352.38,61156.34,408722.13
LOAN00267,CUST0520,PROD01,20220512,388165.86,15.61,120,6408.26,209571.84,51,0,Active,0.0301,0.5387,209571.84,3398.18,406195.1
LOAN00268,CUST0537,PROD02,20230309,69295.96,10.33,36,2246.74,63238.55,3,0,Closed,0.0801,0.4835,63238.55,2449.12,17186.31
LOAN00269,CUST0001,PROD02,20210214,154134.76,8.18,36,4842.83,87993.61,15,0,Closed,0.0154,0.5221,87993.61,707.5,179322.35
LOAN00270,CUST0006,PROD04,20201122,54457.17,12.17,84,966.28,21046.25,50,120,NPA,0.7335,0.6325,21046.25,9764.17,57688.45
LOAN00271,CUST0782,PROD01,20220304,162586.57,15.45,36,5672.01,47989.59,25,90,NPA,0.582,0.5921,47989.59,16537.32,103549.54
LOAN00272,CUST0404,PROD05,20200526,246713.12,13.79,84,4594.83,22575.16,75,90,NPA,0.5178,0.3941,22575.16,4606.8,134069.01
LOAN00273,CUST0514,PROD01,20230604,377083.81,15.27,360,4849.53,27794.57,330,0,Active,0.0302,0.3371,27794.57,282.96,217237.91
LOAN00274,CUST0185,PROD04,20201104,158990.58,13.24,60,3637.09,67986.28,30,180,NPA,0.95,0.3654,67986.28,23600.08,162728.4
LOAN00275,CUST0855,PROD01,20220810,176412.0,13.73,24,8447.56,28795.44,20,60,Defaulted,0.3346,0.4276,28795.44,4119.91,152071.26
LOAN00276,CUST0394,PROD04,20200124,328639.53,13.2,180,4201.43,126947.4,108,0,Active,0.0634,0.5415,126947.4,4358.24,395559.61
LOAN00277,CUST0462,PROD05,20220202,357451.62,14.68,180,4924.74,149747.05,93,0,Active,0.076,0.6481,149747.05,7375.88,42899.08
LOAN00278,CUST0008,PROD03,20231220,132629.09,11.88,360,1352.0,16254.67,314,0,Active,0.0282,0.3486,16254.67,159.79,97407.06
LOAN00279,CUST0376,PROD01,20230512,129901.77,10.37,84,2181.44,70141.05,37,0,Active,0.0293,0.4668,70141.05,959.34,87054.35
LOAN00280,CUST0305,PROD01,20230505,181836.02,7.81,24,8208.2,6890.31,23,0,Active,0.0126,0.3579,6890.31,31.07,134590.56
LOAN00281,CUST0915,PROD03,20211208,346051.02,9.57,180,3628.18,82718.83,134,0,Active,0.01,0.5437,82718.83,449.74,375712.89
LOAN00282,CUST0832,PROD01,20220221,490231.91,8.17,240,4152.51,5794.0,237,0,Active,0.0184,0.5987,5794.0,63.83,530622.58
LOAN00283,CUST0761,PROD01,20240909,482754.22,14.25,120,7568.29,168118.67,73,0,Active,0.0854,0.3975,168118.67,5707.04,578547.69
LOAN00284,CUST0384,PROD05,20220826,381555.93,11.21,48,9900.47,7578.09,47,0,Active,0.01,0.4595,7578.09,34.82,103741.48
LOAN00285,CUST0292,PROD03,20200111,107532.49,14.15,120,1679.33,28048.72,84,0,Active,0.0976,0.4273,28048.72,1169.76,35699.23
LOAN00286,CUST0019,PROD03,20210328,307636.21,13.69,24,14725.49,62427.48,19,0,Active,0.0329,0.4556,62427.48,935.74,429093.77
LOAN00287,CUST0013,PROD03,20211128,176451.33,11.28,84,3047.32,51368.0,59,0,Active,0.017,0.456,51368.0,398.2,106648.48
LOAN00288,CUST0677,PROD05,20200609,282856.24,10.44,180,3116.18,192027.34,53,0,Active,0.0751,0.4806,192027.34,6930.85,198302.07
LOAN00289,CUST0160,PROD05,20230412,314011.24,12.3,36,10474.72,87170.73,26,0,Closed,0.0556,0.4963,87170.73,2405.41,110556.4
LOAN00290,CUST0944,PROD05,20200926,305525.26,14.72,120,4876.93,250049.88,12,0,Active,0.0289,0.646,250049.88,4668.28,351449.36
LOAN00291,CUST0753,PROD04,20230131,179252.19,9.35,120,2304.78,7019.87,115,0,Active,0.0106,0.6539,7019.87,48.66,258187.52
LOAN00292,CUST0781,PROD03,20221025,268591.66,9.41,240,2487.86,141703.17,103,0,Closed,0.0449,0.6696,141703.17,4260.31,71563.55
LOAN00293,CUST0296,PROD01,20221226,382652.78,13.08,84,6977.86,297650.19,12,30,Active,0.2641,0.4641,297650.19,36482.63,365290.03
LOAN00294,CUST0634,PROD02,20201010,311860.55,15.99,360,4191.25,43765.93,306,0,Active,0.061,0.3666,43765.93,978.72,292600.88
LOAN00295,CUST0701,PROD01,20220128,372767.86,15.01,12,33647.16,56437.11,10,0,Active,0.0913,0.4831,56437.11,2489.27,404300.35
LOAN00296,CUST0246,PROD02,20220825,164748.48,9.99,48,4177.66,142127.83,1,0,Active,0.0603,0.6959,142127.83,5964.08,196895.91
LOAN00297,CUST0997,PROD04,20221021,402825.05,14.62,24,19458.99,282780.85,5,30,Active,0.1737,0.5994,282780.85,29441.95,412104.28
LOAN00298,CUST0417,PROD05,20220820,39830.98,11.05,120,549.8,28372.21,33,0,Closed,0.0607,0.6957,28372.21,1198.13,42704.64
LOAN00299,CUST0450,PROD04,20240822,150016.72,10.89,12,13251.03,12067.77,11,0,Closed,0.0512,0.5599,12067.77,345.95,96443.17
LOAN00300,CUST0128,PROD01,20201025,380180.51,12.43,60,8539.75,54921.36,50,0,Active,0.034,0.6652,54921.36,1242.15,453680.67
LOAN00301,CUST0216,PROD03,20200717,322807.61,8.13,84,5052.28,81406.15,62,60,Defaulted,0.3676,0.5757,81406.15,17227.77,160109.93
LOAN00302,CUST0462,PROD03,20230309,299241.92,13.97,60,6958.18,236109.91,9,0,Closed,0.0564,0.5855,236109.91,7796.87,137649.52
LOAN00303,CUST0734,PROD02,20230308,240266.0,11.24,60,5252.77,146854.5,18,60,Defaulted,0.3462,0.543,146854.5,27606.68,309635.95
LOAN00304,CUST0264,PROD02,20200227,293699.03,8.76,48,7275.29,261072.94,0,30,Active,0.2412,0.6984,261072.94,43978.8,178794.26
LOAN00305,CUST0634,PROD02,20211205,295632.04,11.76,36,9785.36,22324.02,33,90,NPA,0.5485,0.3676,22324.02,4501.16,232915.27
LOAN00306,CUST0180,PROD04,20220216,336028.68,8.05,12,29238.38,225911.13,3,0,Active,0.0778,0.6157,225911.13,10821.47,327626.28
LOAN00307,CUST0366,PROD04,20220729,456787.74,15.2,360,5848.95,114950.96,268,30,Active,0.203,0.3131,114950.96,7306.2,429199.15
LOAN00308,CUST0975,PROD03,20221105,139379.41,15.67,24,6802.49,5404.78,23,0,Closed,0.0447,0.5092,5404.78,123.02,51157.59
LOAN00309,CUST0817,PROD02,20231113,118028.27,13.6,48,3201.66,77882.16,11,30,Active,0.2219,0.3365,77882.16,5815.41,33640.57
LOAN00310,CUST0851,PROD01,20200928,154866.62,9.27,240,1420.38,107721.08,62,0,Active,0.0537,0.6126,107721.08,3543.66,74070.77
LOAN00311,CUST0650,PROD01,20210206,62621.16,8.21,180,606.06,39119.99,50,0,Active,0.03,0.3038,39119.99,356.54,40367.7
LOAN00312,CUST0927,PROD01,20240114,389810.95,9.16,180,3990.91,36726.51,162,0,Active,0.0755,0.5405,36726.51,1498.73,288034.32
LOAN00313,CUST0181,PROD03,20221104,259529.12,15.59,180,3737.78,133400.16,76,0,Active,0.0678,0.5012,133400.16,4533.12,243667.37
LOAN00314,CUST0115,PROD02,20220925,163007.74,15.78,12,14772.87,62782.99,7,0,Closed,0.0673,0.3378,62782.99,1427.3,210776.32
LOAN00315,CUST0351,PROD05,20240811,100829.77,8.42,36,3179.21,54346.17,14,0,Active,0.053,0.3412,54346.17,982.77,45382.69
LOAN00316,CUST0625,PROD02,20230315,165263.89,9.13,36,5265.35,48874.91,25,90,NPA,0.561,0.3629,48874.91,9950.29,237163.68
LOAN00317,CUST0486,PROD05,20240603,390978.68,9.79,120,5121.45,2897.9,119,120,NPA,0.7501,0.4483,2897.9,974.48,179595.5
LOAN00318,CUST0745,PROD03,20240825,227605.4,11.12,84,3911.53,88846.7,50,0,Closed,0.01,0.4635,88846.7,411.8,220478.86
LOAN00319,CUST0144,PROD04,20240419,14642.41,13.49,60,336.84,10888.46,13,0,Closed,0.01,0.471,10888.46,51.28,8399.03
LOAN00320,CUST0572,PROD05,20240222,399749.94,12.75,48,10674.75,162974.81,28,0,Active,0.0325,0.4919,162974.81,2605.44,432487.85
LOAN00321,CUST0482,PROD01,20240518,345461.48,15.23,120,5622.26,148184.73,62,180,NPA,0.95,0.3237,148184.73,45569.03,29078.13
LOAN00322,CUST0351,PROD03,20230106,221871.56,9.92,84,3674.17,55159.98,60,30,Active,0.1991,0.6101,55159.98,6700.33,137708.15
LOAN00323,CUST0156,PROD02,20230422,289173.62,12.28,60,6473.5,136765.09,28,0,Closed,0.0261,0.5124,136765.09,1829.05,126406.2
LOAN00324,CUST0023,PROD02,20240430,436009.04,13.44,24,20818.89,16297.55,23,90,NPA,0.5905,0.4783,16297.55,4603.02,578530.73
LOAN00325,CUST0189,PROD03,20220817,233097.83,10.33,48,5948.97,24177.0,43,0,Active,0.0933,0.3561,24177.0,803.26,224557.21
LOAN00326,CUST0438,PROD04,20240708,400058.01,14.57,180,5481.81,361933.17,15,0,Active,0.0437,0.3128,361933.17,4947.39,302570.81
LOAN00327,CUST0818,PROD03,20240606,248544.69,12.39,240,2804.57,69473.61,162,0,Active,0.0558,0.3449,69473.61,1337.05,58988.57
LOAN00328,CUST0526,PROD01,20230321,306965.58,15.94,180,4495.57,266618.2,18,0,Active,0.0451,0.6522,266618.2,7842.37,340242.15
LOAN00329,CUST0667,PROD03,20200529,325680.73,10.39,36,10568.54,26248.97,33,30,Active,0.2615,0.6558,26248.97,4501.48,196124.64
LOAN00330,CUST0301,PROD01,20230701,14341.47,9.41,120,184.87,6882.7,54,90,NPA,0.5584,0.6071,6882.7,2333.27,11452.33
LOAN00331,CUST0670,PROD02,20240425,463051.49,15.09,360,5888.37,72979.35,295,60,Defaulted,0.3539,0.3726,72979.35,9623.29,18214.93
LOAN00332,CUST0617,PROD01,20240515,272337.74,15.61,36,9522.23,118688.83,20,120,NPA,0.7325,0.3807,118688.83,33097.89,66704.6
LOAN00333,CUST0278,PROD02,20210320,18511.74,14.96,84,356.8,5358.94,56,120,NPA,0.6692,0.647,5358.94,2320.27,23718.76
LOAN00334,CUST0214,PROD04,20200410,222080.69,9.19,180,2277.66,96109.37,97,0,Closed,0.0507,0.5313,96109.37,2588.89,172055.74
LOAN00335,CUST0167,PROD02,20200903,371617.79,10.55,180,4119.39,186458.5,81,0,Active,0.0507,0.4912,186458.5,4643.53,283582.61
LOAN00336,CUST0968,PROD04,20200203,193114.42,11.07,12,17074.08,159886.25,1,120,NPA,0.7503,0.4737,159886.25,56826.31,245585.97
LOAN00337,CUST0308,PROD02,20231207,326964.16,14.39,24,15758.8,104511.34,15,180,NPA,0.95,0.6589,104511.34,65419.4,22251.3
LOAN00338,CUST0868,PROD02,20201229,9590.6,11.91,360,97.99,7346.97,71,60,Defaulted,0.3395,0.621,7346.97,1548.96,12463.15
LOAN00339,CUST0677,PROD03,20220131,210363.8,8.84,360,1668.47,139263.88,88,0,Active,0.0809,0.5675,139263.88,6393.71,115195.64
LOAN00340,CUST0948,PROD01,20240529,19840.16,9.23,36,633.04,5721.55,25,120,NPA,0.6932,0.4284,5721.55,1699.11,23310.27
LOAN00341,CUST0340,PROD01,20220821,368800.67,8.73,12,32206.01,158026.46,6,0,Active,0.0525,0.3633,158026.46,3014.08,8263.97
LOAN00342,CUST0919,PROD02,20200707,494154.8,8.46,120,6116.25,227228.44,60,0,Closed,0.044,0.6428,227228.44,6426.75,599971.96
LOAN00343,CUST0001,PROD03,20220902,450276.75,9.68,180,4750.93,232514.66,82,0,Active,0.0716,0.4911,232514.66,8175.86,505696.08
LOAN00344,CUST0873,PROD05,20210205,113559.01,8.6,36,3590.04,75275.38,9,0,Active,0.0404,0.6548,75275.38,1991.33,17924.42
LOAN00345,CUST0232,PROD03,20210113,167669.75,15.78,60,4057.83,47213.34,42,0,Closed,0.0267,0.6598,47213.34,831.74,82479.44
LOAN00346,CUST0384,PROD02,20230401,375228.29,14.3,12,33743.66,53607.79,10,0,Active,0.0143,0.3136,53607.79,240.4,447331.53
LOAN00347,CUST0166,PROD04,20211022,288182.93,11.61,12,25552.16,147624.96,5,90,NPA,0.5971,0.4623,147624.96,40750.3,429118.27
LOAN00348,CUST0465,PROD05,20210622,222732.18,13.83,240,2742.26,65395.28,167,120,NPA,0.7004,0.657,65395.28,30092.48,85290.08
LOAN00349,CUST0827,PROD04,20240430,230876.42,8.32,240,1977.37,18208.92,219,0,Active,0.0365,0.5569,18208.92,370.13,334108.27
LOAN00350,CUST0130,PROD01,20210410,415888.59,8.52,180,4100.3,210807.49,75,0,Active,0.0553,0.6758,210807.49,7878.24,602805.07
LOAN00351,CUST0996,PROD05,20210108,410913.18,15.03,120,6637.02,165590.28,65,90,NPA,0.5222,0.3067,165590.28,26520.73,452053.19
LOAN00352,CUST0363,PROD05,20230515,283627.09,12.01,36,9421.83,252201.89,3,0,Active,0.0947,0.5123,252201.89,12235.53,159315.66
LOAN00353,CUST0103,PROD02,20230724,116997.46,15.41,360,1517.8,85638.2,77,180,NPA,0.95,0.3809,85638.2,30988.61,8583.9
LOAN00354,CUST0993,PROD04,20210830,450973.53,15.76,120,7487.09,20778.2,114,0,Closed,0.03,0.3299,20778.2,205.64,479164.6
LOAN00355,CUST0685,PROD03,20210303,299022.54,8.07,360,2208.73,108525.93,210,0,Active,0.0972,0.6906,108525.93,7284.95,438821.55
LOAN00356,CUST0401,PROD02,20230816,198544.83,9.14,120,2530.15,20906.53,106,0,Closed,0.014,0.4606,20906.53,134.81,216209.05
LOAN00357,CUST0600,PROD02,20210225,75492.18,9.84,180,803.87,34645.33,83,0,Active,0.0103,0.5514,34645.33,196.77,53347.61
LOAN00358,CUST0677,PROD04,20210903,272923.44,12.69,24,12935.57,195722.59,4,180,NPA,0.95,0.4366,195722.59,81179.86,111394.84
LOAN00359,CUST0042,PROD04,20240912,60854.6,11.47,60,1337.43,20417.91,37,30,Active,0.2532,0.4949,20417.91,2558.54,26572.79
LOAN00360,CUST0536,PROD01,20200630,480068.55,14.85,360,6012.65,309851.97,123,30,Active,0.2503,0.6853,309851.97,53149.09,303648.72
LOAN00361,CUST0654,PROD01,20241106,421950.87,13.73,60,9759.09,18729.36,57,0,Active,0.0836,0.6932,18729.36,1085.39,52591.97
