deposit_id,customer_id,product_id,open_date_id,balance,interest_rate,tenure_months,maturity_date,is_active,interest_earned_ytd,branch_code
DEP01140,CUST0791,PROD06,20220219,103035.88,5.91,12,2023-02-14,1,4141.83,BR043
DEP01141,CUST0715,PROD09,20210312,191504.88,3.66,0,,1,5234.17,BR045
DEP01142,CUST0096,PROD06,20230423,83431.13,6.22,0,,1,2807.82,BR047
DEP01143,CUST0117,PROD07,20210607,171452.12,3.65,12,2022-06-02,1,6103.29,BR001
DEP01144,CUST0793,PROD07,20220921,143273.0,5.76,0,,0,1549.58,BR035
DEP01145,CUST0595,PROD07,20200414,224090.96,3.93,6,2020-10-11,1,1238.02,BR010
DEP01146,CUST0826,PROD06,20220312,46036.71,3.85,36,2025-02-24,1,379.79,BR028
DEP01147,CUST0573,PROD08,20220906,61336.69,4.3,60,2027-08-11,1,407.64,BR028
DEP01148,CUST0968,PROD08,20240905,34033.22,5.8,0,,1,1470.29,BR015
DEP01149,CUST0394,PROD09,20230702,159116.07,3.15,60,2028-06-05,0,4951.76,BR048
DEP01150,CUST0746,PROD06,20230626,86723.12,5.24,36,2026-06-10,1,3918.98,BR021
DEP01151,CUST0713,PROD08,20200123,230138.09,5.19,24,2022-01-12,0,6995.06,BR048
DEP01152,CUST0270,PROD08,20211021,109141.12,7.26,12,2022-10-16,1,6671.19,BR029
DEP01153,CUST0270,PROD08,20210114,8887.26,4.07,0,,1,330.52,BR024
DEP01154,CUST0946,PROD08,20220509,121344.18,7.43,0,,1,1295.16,BR047
DEP01155,CUST0404,PROD09,20240624,79331.78,6.18,36,2027-06-09,1,646.63,BR002
DEP01156,CUST0074,PROD07,20210611,216091.76,2.89,60,2026-05-16,1,2586.72,BR041
DEP01157,CUST0552,PROD06,20220304,157704.55,2.6,0,,1,3301.11,BR018
DEP01158,CUST0977,PROD09,20220105,77677.64,3.79,0,,1,400.91,BR019
DEP01159,CUST0039,PROD06,20210822,178446.01,3.77,6,2022-02-18,1,4446.44,BR025
DEP01160,CUST0542,PROD07,20210828,183083.31,5.18,12,2022-08-23,1,2402.76,BR027
DEP01161,CUST0020,PROD08,20230203,145450.04,3.21,6,2023-08-02,0,2252.76,BR021
DEP01162,CUST0455,PROD09,20200503,21247.31,3.46,0,,0,472.11,BR048
DEP01163,CUST0082,PROD06,20221104,28470.29,5.84,0,,0,694.35,BR044
DEP01164,CUST0674,PROD08,20200502,139439.77,3.09,24,2022-04-22,1,2764.01,BR020
DEP01165,CUST0247,PROD06,20211123,235050.78,4.7,60,2026-10-28,1,8819.07,BR017
DEP01166,CUST0073,PROD09,20231101,68993.43,7.25,12,2024-10-26,0,4453.23,BR050
DEP01167,CUST0854,PROD06,20230705,10447.44,7.31,3,2023-10-03,1,557.91,BR008
DEP01168,CUST0598,PROD09,20220403,118216.58,3.31,6,2022-09-30,0,742.2,BR033
DEP01169,CUST0261,PROD08,20210723,95241.26,4.6,6,2022-01-19,1,1428.96,BR020
DEP01170,CUST0087,PROD07,20210114,127367.88,6.36,60,2025-12-19,1,7052.04,BR016
DEP01171,CUST0885,PROD09,20230719,32185.3,7.21,36,2026-07-03,1,1834.82,BR046
DEP01172,CUST0610,PROD07,20240518,144779.97,6.24,6,2024-11-14,1,6738.0,BR018
DEP01173,CUST0938,PROD08,20221221,227417.48,5.38,6,2023-06-19,1,11013.55,BR037
DEP01174,CUST0677,PROD08,20220226,85269.38,6.3,24,2024-02-16,1,4874.19,BR016
DEP01175,CUST0904,PROD07,20230812,187319.62,5.3,60,2028-07-16,0,5997.81,BR042
DEP01176,CUST0981,PROD09,20240319,61354.28,4.49,36,2027-03-04,0,1311.99,BR017
DEP01177,CUST0875,PROD09,20210225,113464.71,2.73,3,2021-05-26,1,2697.45,BR023
DEP01178,CUST0115,PROD06,20241017,134735.92,3.11,3,2025-01-15,0,1575.34,BR028
DEP01179,CUST0827,PROD09,20220604,106563.18,7.25,60,2027-05-09,1,5584.73,BR006
DEP01180,CUST0603,PROD06,20230516,47836.78,4.32,12,2024-05-10,1,441.34,BR037
DEP01181,CUST0674,PROD07,20200819,112356.95,6.82,12,2021-08-14,1,4427.94,BR023
DEP01182,CUST0431,PROD09,20211014,144002.9,2.63,6,2022-04-12,0,2879.44,BR014
DEP01183,CUST0816,PROD09,20220920,12078.84,4.02,6,2023-03-19,0,257.22,BR031
DEP01184,CUST0939,PROD06,20210710,8995.42,6.52,60,2026-06-14,0,557.28,BR004
DEP01185,CUST0139,PROD08,20240315,5058.79,2.93,6,2024-09-11,1,48.98,BR019
DEP01186,CUST0037,PROD08,20220727,203154.5,3.16,12,2023-07-22,1,3476.58,BR018
DEP01187,CUST0957,PROD08,20220101,84489.72,4.18,36,2024-12-16,0,1593.98,BR049
DEP01188,CUST0690,PROD09,20210307,60885.44,4.19,6,2021-09-03,1,262.51,BR022
DEP01189,CUST0028,PROD08,20210317,195196.56,5.93,3,2021-06-15,0,10830.67,BR031
DEP01190,CUST0134,PROD07,20220830,97573.83,4.13,24,2024-08-19,0,621.28,BR046
DEP01191,CUST0569,PROD08,20240919,234627.69,3.29,36,2027-09-04,0,6447.24,BR002
DEP01192,CUST0241,PROD09,20220517,202833.64,5.2,60,2027-04-21,1,8438.74,BR028
DEP01193,CUST0698,PROD08,20210625,135468.87,5.71,60,2026-05-30,1,2141.83,BR024
DEP01194,CUST0048,PROD06,20220914,150987.72,4.49,0,,0,2843.25,BR031
DEP01195,CUST0508,PROD09,20231026,131613.0,3.2,12,2024-10-20,1,2013.44,BR019
DEP01196,CUST0578,PROD06,20230415,28368.22,3.47,36,2026-03-30,0,614.0,BR002
DEP01197,CUST0876,PROD09,20240702,43813.18,5.54,6,2024-12-29,1,459.23,BR039
DEP01198,CUST0076,PROD08,20220524,153455.74,5.15,12,2023-05-19,1,2270.87,BR031
DEP01199,CUST0686,PROD06,20200213,131209.52,3.48,60,2025-01-17,1,3846.22,BR038
DEP01200,CUST0019,PROD07,20210303,236761.99,4.9,3,2021-06-01,1,9838.88,BR028
DEP01201,CUST0588,PROD07,20240401,195119.64,5.62,0,,1,1987.63,BR025
DEP01202,CUST0689,PROD08,20230604,153486.59,3.09,36,2026-05-19,1,2917.38,BR020
DEP01203,CUST0431,PROD08,20200321,62195.68,7.45,24,2022-03-11,1,2770.73,BR039
DEP01204,CUST0928,PROD06,20210622,108944.13,4.29,6,2021-12-19,1,4578.16,BR042
DEP01205,CUST0149,PROD06,20240716,47547.15,3.65,60,2029-06-20,1,1724.19,BR039
DEP01206,CUST0975,PROD09,20220604,170154.05,5.73,6,2022-12-01,1,2877.74,BR019
DEP01207,CUST0847,PROD07,20230216,169078.37,6.11,6,2023-08-15,1,9276.48,BR034
DEP01208,CUST0513,PROD08,20220227,60962.95,6.1,3,2022-05-28,1,2473.06,BR041
DEP01209,CUST0797,PROD08,20200419,183910.38,2.55,36,2023-04-04,1,4158.75,BR031
DEP01210,CUST0810,PROD07,20231101,198326.05,7.48,24,2025-10-21,1,12351.73,BR026
DEP01211,CUST0163,PROD08,20200405,237223.04,4.15,3,2020-07-04,1,4745.83,BR040
DEP01212,CUST0621,PROD07,20210723,215547.8,5.77,6,2022-01-19,1,8978.05,BR010
DEP01213,CUST0405,PROD09,20240410,176996.4,5.45,3,2024-07-09,1,8436.21,BR006
DEP01214,CUST0821,PROD07,20241017,131878.62,4.68,3,2025-01-15,0,3284.17,BR032
DEP01215,CUST0808,PROD09,20230616,21324.53,3.97,12,2024-06-10,0,621.79,BR011
DEP01216,CUST0612,PROD09,20241108,155296.99,6.47,6,2025-05-07,1,8554.28,BR019
DEP01217,CUST0103,PROD08,20220922,55490.22,5.83,0,,1,376.64,BR002
DEP01218,CUST0271,PROD06,20231213,224006.32,4.8,0,,1,2378.26,BR050
DEP01219,CUST0824,PROD08,20210525,196784.96,3.74,0,,1,3533.42,BR029
DEP01220,CUST0542,PROD06,20210819,155270.8,3.61,6,2022-02-15,1,711.69,BR038
DEP01221,CUST0215,PROD08,20210304,225708.57,5.81,0,,1,9800.48,BR033
DEP01222,CUST0310,PROD08,20220321,111008.63,3.63,0,,1,2133.42,BR045
DEP01223,CUST0048,PROD06,20230922,173417.13,3.88,3,2023-12-21,1,6154.44,BR029
DEP01224,CUST0369,PROD09,20200226,200576.46,7.49,0,,1,14262.22,BR046
DEP01225,CUST0956,PROD09,20210312,113559.48,3.68,24,2023-03-02,0,3469.21,BR043
DEP01226,CUST0046,PROD06,20240919,221468.02,2.53,36,2027-09-04,1,3412.94,BR027
DEP01227,CUST0161,PROD06,20240820,199825.3,5.26,60,2029-07-25,1,9747.78,BR011
DEP01228,CUST0973,PROD08,20200201,245714.97,4.58,3,2020-05-01,0,4514.73,BR045
DEP01229,CUST0608,PROD09,20220405,13724.09,7.08,6,2022-10-02,1,950.55,BR018
DEP01230,CUST0256,PROD08,20230116,180605.86,6.67,60,2027-12-21,0,2109.5,BR036
DEP01231,CUST0729,PROD06,20240529,8619.6,4.01,0,,1,312.73,BR048
DEP01232,CUST0249,PROD06,20231220,28570.13,7.22,24,2025-12-09,0,314.17,BR010
DEP01233,CUST0494,PROD09,20230514,195224.56,6.49,36,2026-04-28,1,10351.73,BR049
DEP01234,CUST0507,PROD09,20230528,109536.83,2.75,6,2023-11-24,1,2775.77,BR022
DEP01235,CUST0386,PROD07,20211010,118312.68,2.54,6,2022-04-08,1,785.89,BR026
DEP01236,CUST0886,PROD08,20240330,14695.61,5.45,6,2024-09-26,0,625.66,BR050
DEP01237,CUST0747,PROD09,20211122,213257.05,6.9,36,2024-11-06,1,8075.13,BR032
DEP01238,CUST0112,PROD06,20210906,140658.35,6.64,0,,0,1400.63,BR036
DEP01239,CUST0022,PROD06,20230308,125054.42,6.43,6,2023-09-04,1,7393.21,BR003
DEP01240,CUST0571,PROD07,20220402,123230.18,5.24,60,2027-03-07,1,5803.96,BR017
DEP01241,CUST0278,PROD08,20200706,225625.98,7.03,6,2021-01-02,1,10495.85,BR017
DEP01242,CUST0785,PROD07,20240313,101398.94,6.45,0,,1,4774.24,BR003
DEP01243,CUST0067,PROD08,20240804,31402.82,4.69,24,2026-07-25,0,1445.55,BR012
DEP01244,CUST0421,PROD08,20230618,236867.81,4.72,6,2023-12-15,1,3681.72,BR027
DEP01245,CUST0744,PROD06,20210826,37891.97,7.03,0,,0,2605.91,BR043
DEP01246,CUST0552,PROD06,20220618,163518.62,2.72,24,2024-06-07,1,4054.11,BR015
DEP01247,CUST0437,PROD08,20230327,118365.74,5.86,3,2023-06-25,0,3137.19,BR048
DEP01248,CUST0108,PROD06,20211002,63268.05,6.83,60,2026-09-06,1,1686.14,BR002
DEP01249,CUST0816,PROD09,20220604,3968.66,5.94,60,2027-05-09,0,97.38,BR008
DEP01250,CUST0728,PROD06,20200112,224831.02,7.06,24,2022-01-01,1,4144.74,BR019
DEP01251,CUST0998,PROD08,20220112,114410.09,3.01,36,2024-12-27,0,3198.82,BR031
DEP01252,CUST0819,PROD06,20220606,107253.46,3.16,0,,1,2774.21,BR012
DEP01253,CUST0567,PROD07,20210905,146755.57,3.09,3,2021-12-04,1,4333.46,BR038
DEP01254,CUST0815,PROD07,20200814,90913.89,4.76,3,2020-11-12,1,2855.91,BR035
DEP01255,CUST0228,PROD07,20220515,238457.1,4.82,6,2022-11-11,1,10410.66,BR044
DEP01256,CUST0591,PROD06,20201215,171900.02,2.72,24,2022-12-05,1,3868.28,BR045
DEP01257,CUST0477,PROD09,20230425,183761.34,5.17,60,2028-03-29,1,1724.75,BR043
DEP01258,CUST0793,PROD07,20211201,188957.82,6.49,0,,1,5806.06,BR048
DEP01259,CUST0015,PROD06,20201031,89740.21,6.62,0,,1,5138.27,BR042
DEP01260,CUST0173,PROD06,20240214,163615.78,6.09,12,2025-02-08,1,3027.49,BR024
DEP01261,CUST0950,PROD08,20230621,88259.72,6.91,0,,1,1286.38,BR029
DEP01262,CUST0921,PROD09,20240322,19683.75,6.03,3,2024-06-20,0,1054.43,BR023
DEP01263,CUST0555,PROD09,20241123,186679.46,4.43,0,,1,6636.54,BR016
DEP01264,CUST0883,PROD09,20221117,122300.08,7.13,60,2027-10-22,1,5728.57,BR012
DEP01265,CUST0335,PROD08,20220106,11977.15,5.25,0,,0,410.61,BR002
DEP01266,CUST0628,PROD09,20230219,200288.79,4.82,3,2023-05-20,0,8883.8,BR035
DEP01267,CUST0937,PROD07,20230726,222250.25,6.96,60,2028-06-29,1,15221.39,BR041
DEP01268,CUST0005,PROD09,20220308,80992.0,3.96,6,2022-09-04,1,2779.06,BR049
DEP01269,CUST0829,PROD07,20200225,189238.65,3.88,0,,1,5370.32,BR021
DEP01270,CUST0857,PROD09,20200103,177375.61,5.55,60,2024-12-07,0,8848.35,BR025
DEP01271,CUST0283,PROD07,20220821,93554.27,6.48,6,2023-02-17,1,3156.83,BR040
DEP01272,CUST0053,PROD08,20240311,138835.46,3.71,6,2024-09-07,0,583.49,BR032
DEP01273,CUST0671,PROD06,20201123,212266.19,4.63,6,2021-05-22,1,9808.35,BR001
DEP01274,CUST0703,PROD06,20211018,230322.5,6.48,60,2026-09-22,1,13514.81,BR035
DEP01275,CUST0950,PROD08,20221002,82436.61,4.91,24,2024-09-21,1,2378.98,BR012
DEP01276,CUST0497,PROD08,20200219,96010.83,5.05,24,2022-02-08,1,3906.24,BR029
DEP01277,CUST0168,PROD08,20211006,56312.09,2.57,36,2024-09-20,1,1397.8,BR024
DEP01278,CUST0075,PROD08,20240920,92763.61,2.78,3,2024-12-19,1,622.27,BR030
DEP01279,CUST0083,PROD06,20240628,109709.64,5.05,36,2027-06-13,1,621.14,BR024
DEP01280,CUST0126,PROD07,20241107,155779.31,5.96,24,2026-10-28,1,1662.05,BR002
DEP01281,CUST0368,PROD06,20240809,72728.58,3.14,36,2027-07-25,1,1240.84,BR041
DEP01282,CUST0948,PROD06,20210716,183876.61,4.37,6,2022-01-12,0,5001.47,BR014
DEP01283,CUST0222,PROD07,20220826,102087.88,5.62,60,2027-07-31,0,3474.42,BR038
DEP01284,CUST0272,PROD09,20210408,127976.62,6.69,3,2021-07-07,1,5227.87,BR010
DEP01285,CUST0691,PROD08,20201230,212767.38,5.51,12,2021-12-25,1,5044.27,BR013
DEP01286,CUST0422,PROD06,20220617,20697.93,4.01,60,2027-05-22,1,235.07,BR014
DEP01287,CUST0625,PROD08,20230614,22093.87,5.73,24,2025-06-03,1,773.19,BR028
DEP01288,CUST0399,PROD08,20241116,47828.45,3.99,12,2025-11-11,1,1355.3,BR013
DEP01289,CUST0087,PROD08,20240222,242197.76,5.96,24,2026-02-11,1,6287.15,BR027
DEP01290,CUST0566,PROD06,20220123,8416.04,5.22,6,2022-07-22,1,406.16,BR025
DEP01291,CUST0719,PROD07,20240605,163445.31,7.39,24,2026-05-26,0,7919.13,BR038
DEP01292,CUST0491,PROD09,20240518,57452.12,7.38,60,2029-04-22,1,915.22,BR001
DEP01293,CUST0288,PROD07,20240717,206260.51,3.7,3,2024-10-15,1,1475.05,BR037
DEP01294,CUST0396,PROD06,20240422,36721.35,2.64,36,2027-04-07,1,529.41,BR017
DEP01295,CUST0006,PROD06,20240512,77928.5,6.37,24,2026-05-02,0,4646.29,BR028
DEP01296,CUST0528,PROD08,20220815,10506.08,5.0,3,2022-11-13,0,72.78,BR011
DEP01297,CUST0476,PROD08,20220903,183556.05,5.53,12,2023-08-29,1,4791.04,BR002
DEP01298,CUST0366,PROD07,20220921,48786.24,2.79,24,2024-09-10,1,382.65,BR003
DEP01299,CUST0578,PROD09,20200301,23795.22,6.49,24,2022-02-19,1,563.9,BR032
DEP01300,CUST0052,PROD09,20220111,25269.26,5.96,12,2023-01-06,1,291.99,BR037
DEP01301,CUST0520,PROD09,20240915,47436.41,4.8,36,2027-08-31,1,1263.56,BR042
DEP01302,CUST0070,PROD09,20230120,236884.77,4.44,0,,0,8388.18,BR026
DEP01303,CUST0875,PROD06,20241127,226766.23,4.93,0,,1,8431.87,BR011
DEP01304,CUST0379,PROD07,20230119,168160.16,4.39,24,2025-01-08,1,3543.92,BR050
DEP01305,CUST0077,PROD09,20230507,33974.03,5.66,0,,0,1911.51,BR029
DEP01306,CUST0009,PROD07,20200909,10801.27,2.81,3,2020-12-08,1,182.99,BR001
DEP01307,CUST0633,PROD08,20240125,64990.39,7.04,12,2025-01-19,1,4345.23,BR018
DEP01308,CUST0919,PROD07,20210129,64116.95,7.0,6,2021-07-28,0,4156.71,BR030
DEP01309,CUST0938,PROD07,20220303,15439.97,3.0,0,,1,222.39,BR028
DEP01310,CUST0766,PROD09,20210901,14500.06,7.11,24,2023-08-22,0,692.67,BR020
DEP01311,CUST0228,PROD06,20221223,124925.63,5.28,60,2027-11-27,1,3302.12,BR012
DEP01312,CUST0945,PROD08,20231216,230530.68,3.71,0,,1,4074.85,BR034
DEP01313,CUST0541,PROD09,20200217,72189.11,6.98,6,2020-08-15,1,2710.62,BR041
DEP01314,CUST0101,PROD07,20230717,183632.41,3.5,0,,1,5377.54,BR008
DEP01315,CUST0861,PROD09,20231001,84886.07,7.41,6,2024-03-29,0,3992.81,BR018
DEP01316,CUST0989,PROD08,20210519,49500.13,3.06,24,2023-05-09,1,764.36,BR047
DEP01317,CUST0827,PROD06,20211221,162495.37,5.58,12,2022-12-16,0,2007.27,BR034
DEP01318,CUST0317,PROD06,20220621,130452.98,6.07,12,2023-06-16,1,7183.59,BR049
DEP01319,CUST0118,PROD08,20220624,112530.69,4.53,12,2023-06-19,1,1045.83,BR040
DEP01320,CUST0715,PROD09,20221112,165719.91,6.71,6,2023-05-11,1,4275.41,BR022
DEP01321,CUST0680,PROD08,20201102,66133.91,5.31,12,2021-10-28,0,1787.37,BR040
DEP01322,CUST0183,PROD06,20220806,40923.29,7.41,12,2023-08-01,0,1984.12,BR003
DEP01323,CUST0444,PROD06,20200721,78951.22,6.37,0,,1,2841.93,BR029
DEP01324,CUST0735,PROD07,20230214,102085.08,5.19,3,2023-05-15,1,3467.86,BR013
DEP01325,CUST0855,PROD09,20201009,39206.26,5.73,6,2021-04-07,0,1537.21,BR048
DEP01326,CUST0432,PROD07,20230227,103363.82,4.65,0,,1,1461.1,BR026
DEP01327,CUST0382,PROD09,20210704,160535.55,2.76,6,2021-12-31,1,2399.5,BR006
DEP01328,CUST0723,PROD08,20240831,193119.99,3.3,3,2024-11-29,0,1966.91,BR024
DEP01329,CUST0005,PROD09,20200305,13545.63,2.89,60,2025-02-07,0,184.51,BR019
DEP01330,CUST0876,PROD09,20230727,207075.08,5.43,12,2024-07-21,1,4005.95,BR003
DEP01331,CUST0581,PROD06,20200114,12215.71,3.03,12,2021-01-08,1,315.01,BR038
DEP01332,CUST0894,PROD08,20210924,85284.72,4.05,36,2024-09-08,1,465.84,BR007
DEP01333,CUST0486,PROD08,20241015,100334.44,5.77,60,2029-09-19,0,4367.8,BR049
DEP01334,CUST0667,PROD07,20240705,205653.12,7.06,6,2025-01-01,1,12184.58,BR009
DEP01335,CUST0349,PROD09,20231106,232697.2,3.49,12,2024-10-31,1,1965.81,BR027
DEP01336,CUST0407,PROD08,20240808,193644.9,4.5,0,,1,6749.32,BR004
DEP01337,CUST0643,PROD09,20240318,226965.29,6.82,60,2029-02-20,0,2846.38,BR043
DEP01338,CUST0935,PROD08,20200102,160012.92,4.29,0,,0,2352.9,BR010
DEP01339,CUST0470,PROD09,20240603,64680.17,4.05,24,2026-05-24,1,2060.29,BR027
DEP01340,CUST0347,PROD07,20220601,168589.2,7.07,0,,1,11631.28,BR019
DEP01341,CUST0512,PROD09,20231008,212518.25,2.9,12,2024-10-02,1,1486.93,BR024
DEP01342,CUST0718,PROD08,20210128,179403.66,7.41,24,2023-01-18,0,5437.51,BR039
DEP01343,CUST0655,PROD09,20211010,141163.12,6.19,0,,1,6564.63,BR044
DEP01344,CUST0353,PROD08,20201201,240584.04,7.32,36,2023-11-16,1,13849.63,BR004
DEP01345,CUST0826,PROD06,20220328,230946.08,3.87,3,2022-06-26,1,8216.0,BR016
DEP01346,CUST0643,PROD07,20230520,239907.9,4.79,6,2023-11-16,1,7803.14,BR019
DEP01347,CUST0233,PROD07,20240507,179531.44,3.23,36,2027-04-22,1,2380.7,BR030
DEP01348,CUST0538,PROD09,20221018,173460.48,6.16,36,2025-10-02,1,3904.8,BR031
DEP01349,CUST0966,PROD09,20200922,65826.11,5.68,12,2021-09-17,1,3447.88,BR031
DEP01350,CUST0154,PROD07,20230916,193501.65,3.01,60,2028-08-20,1,2732.02,BR041
DEP01351,CUST0920,PROD06,20200214,8531.8,5.36,24,2022-02-03,1,165.73,BR012
DEP01352,CUST0629,PROD07,20230331,142694.67,2.83,36,2026-03-15,1,880.43,BR009
DEP01353,CUST0515,PROD07,20220517,89196.23,4.24,24,2024-05-06,0,3678.48,BR004
DEP01354,CUST0991,PROD07,20210805,129171.67,2.86,6,2022-02-01,1,1930.7,BR037
DEP01355,CUST0582,PROD06,20220110,191871.24,6.65,36,2024-12-25,1,3901.01,BR044
DEP01356,CUST0360,PROD09,20211218,240333.99,5.75,60,2026-11-22,1,4949.2,BR017
DEP01357,CUST0282,PROD06,20240107,217357.07,5.96,24,2025-12-27,1,6127.0,BR042
DEP01358,CUST0222,PROD06,20240211,60215.41,4.14,36,2027-01-26,1,784.73,BR029
DEP01359,CUST0553,PROD08,20241020,81873.57,2.6,12,2025-10-15,1,2122.61,BR047
DEP01360,CUST0853,PROD06,20201115,131000.25,2.87,0,,1,993.46,BR020
DEP01361,CUST0653,PROD07,20200712,243044.93,5.05,6,2021-01-08,1,4127.89,BR032
DEP01362,CUST0999,PROD07,20240420,116367.69,7.36,0,,0,1305.39,BR002
DEP01363,CUST0455,PROD06,20230627,93071.2,5.73,0,,0,5009.69,BR025
DEP01364,CUST0685,PROD07,20210114,111224.3,3.4,6,2021-07-13,1,820.62,BR022
DEP01365,CUST0464,PROD07,20200107,239466.53,4.98,24,2021-12-27,1,3933.02,BR032
DEP01366,CUST0042,PROD09,20221117,155567.21,6.46,60,2027-10-22,1,4993.03,BR034
DEP01367,CUST0511,PROD09,20230920,82538.5,6.0,36,2026-09-04,1,3260.03,BR040
DEP01368,CUST0446,PROD07,20220307,141645.24,3.04,24,2024-02-25,1,1833.3,BR018
DEP01369,CUST0111,PROD07,20221104,228662.88,4.76,36,2025-10-19,1,6253.9,BR026
DEP01370,CUST0828,PROD07,20240229,151371.33,3.0,60,2029-02-02,1,881.86,BR039
DEP01371,CUST0741,PROD08,20201205,120677.49,3.92,60,2025-11-09,0,4550.64,BR024
DEP01372,CUST0659,PROD08,20240213,56358.32,7.31,0,,0,2540.75,BR050
DEP01373,CUST0234,PROD06,20240612,166452.95,5.71,60,2029-05-17,0,3768.72,BR025
DEP01374,CUST0901,PROD06,20230616,208045.63,6.25,60,2028-05-20,0,5740.94,BR041
DEP01375,CUST0052,PROD07,20200818,200755.69,6.51,60,2025-07-23,1,3324.5,BR034
DEP01376,CUST0435,PROD08,20230919,152896.09,5.32,60,2028-08-23,0,1226.3,BR001
DEP01377,CUST0360,PROD06,20230727,31746.5,4.13,24,2025-07-16,1,1163.14,BR027
DEP01378,CUST0198,PROD06,20230611,175194.09,4.15,3,2023-09-09,0,6188.82,BR025
DEP01379,CUST0613,PROD07,20201215,182681.04,4.84,24,2022-12-05,1,6525.45,BR032
DEP01380,CUST0294,PROD09,20240505,47232.93,4.48,24,2026-04-25,0,815.8,BR006
DEP01381,CUST0079,PROD08,20201130,167249.26,6.3,3,2021-02-28,0,2324.38,BR043
DEP01382,CUST0027,PROD09,20211027,111793.47,3.46,0,,1,3384.56,BR020
DEP01383,CUST0258,PROD08,20240715,195858.16,3.08,36,2027-06-30,0,4185.2,BR021
DEP01384,CUST0993,PROD09,20201226,158432.24,5.85,24,2022-12-16,1,979.73,BR037
DEP01385,CUST0971,PROD07,20240419,123543.9,7.21,0,,1,4502.04,BR015
DEP01386,CUST0682,PROD09,20221217,83187.61,5.74,0,,1,3373.59,BR035
DEP01387,CUST0160,PROD08,20200630,161755.17,3.09,0,,1,903.09,BR035
DEP01388,CUST0445,PROD09,20200924,249305.75,4.88,24,2022-09-14,1,4215.56,BR048
DEP01389,CUST0383,PROD09,20220529,237840.49,2.89,12,2023-05-24,0,5192.16,BR044
DEP01390,CUST0386,PROD06,20200707,180120.15,2.77,6,2021-01-03,1,1720.82,BR001
DEP01391,CUST0788,PROD06,20200103,246816.84,4.46,6,2020-07-01,1,5594.74,BR045
DEP01392,CUST0312,PROD09,20220128,105103.68,5.71,60,2027-01-02,0,2559.47,BR030
DEP01393,CUST0904,PROD07,20240125,35247.3,5.71,12,2025-01-19,1,352.67,BR004
DEP01394,CUST0346,PROD06,20220606,130153.19,5.57,60,2027-05-11,1,2299.35,BR004
DEP01395,CUST0627,PROD08,20241121,106843.18,6.01,0,,1,4704.72,BR041
DEP01396,CUST0024,PROD09,20240911,24870.57,4.38,60,2029-08-16,1,324.92,BR030
DEP01397,CUST0226,PROD06,20211021,51358.07,6.88,6,2022-04-19,1,2080.68,BR001
DEP01398,CUST0974,PROD09,20231223,132282.22,5.67,60,2028-11-26,0,1755.39,BR013
DEP01399,CUST0064,PROD09,20200816,88228.41,2.78,0,,1,1198.53,BR008
DEP01400,CUST0407,PROD06,20210327,108649.56,6.85,0,,1,4603.64,BR018
DEP01401,CUST0122,PROD06,20220731,164401.41,5.37,60,2027-07-05,0,4403.22,BR028
DEP01402,CUST0691,PROD07,20200731,148808.36,7.39,12,2021-07-26,0,1419.17,BR040
DEP01403,CUST0397,PROD06,20230130,115565.87,5.58,60,2028-01-04,1,5653.45,BR010
DEP01404,CUST0620,PROD07,20200207,128522.32,6.25,24,2022-01-27,1,5951.67,BR029
DEP01405,CUST0870,PROD07,20210608,194532.13,4.78,24,2023-05-29,0,9183.23,BR048
DEP01406,CUST0402,PROD09,20201228,112024.4,3.77,24,2022-12-18,1,3990.75,BR015
DEP01407,CUST0013,PROD06,20230313,178400.87,2.82,6,2023-09-09,1,2713.24,BR022
DEP01408,CUST0605,PROD08,20200202,29357.34,7.47,60,2025-01-06,1,978.47,BR010
DEP01409,CUST0745,PROD06,20200514,208904.84,4.41,60,2025-04-18,1,3218.19,BR035
DEP01410,CUST0164,PROD07,20210824,188208.54,4.53,24,2023-08-14,1,5768.94,BR029
DEP01411,CUST0082,PROD09,20240610,81850.07,5.34,36,2027-05-26,1,3048.71,BR014
DEP01412,CUST0677,PROD06,20220204,226626.48,4.54,3,2022-05-05,0,10135.06,BR006
DEP01413,CUST0816,PROD07,20200829,220555.67,6.65,0,,1,2868.67,BR047
DEP01414,CUST0077,PROD07,20220219,201883.68,6.52,0,,1,12010.2,BR039
DEP01415,CUST0050,PROD08,20220604,183548.1,3.91,6,2022-12-01,1,5691.07,BR044
DEP01416,CUST0825,PROD06,20211103,25011.17,6.3,24,2023-10-24,1,1444.93,BR032
DEP01417,CUST0574,PROD06,20241107,175979.09,7.39,24,2026-10-28,1,6380.36,BR035
DEP01418,CUST0611,PROD06,20200213,156095.91,6.72,12,2021-02-07,1,7095.65,BR034
DEP01419,CUST0075,PROD08,20210923,215103.7,4.64,36,2024-09-07,0,8822.82,BR025
DEP01420,CUST0099,PROD06,20220903,189930.4,5.92,60,2027-08-08,1,2775.81,BR001
DEP01421,CUST0420,PROD09,20200412,139501.43,2.65,36,2023-03-28,1,2214.13,BR018
DEP01422,CUST0695,PROD06,20210606,155957.5,4.9,36,2024-05-21,1,5590.05,BR012
DEP01423,CUST0292,PROD06,20200309,58002.94,3.49,6,2020-09-05,1,1562.3,BR034
DEP01424,CUST0886,PROD09,20200708,112107.16,5.45,24,2022-06-28,0,1590.18,BR010
DEP01425,CUST0703,PROD08,20230604,76285.43,7.15,12,2024-05-29,1,3713.04,BR007
